"text","label","pred1"
"they already are by default abortion is slowing down whitegenocide and pro lifers are always crying about how many black babies are aborted pulling the retarded liberals are the real racists talking point anti abortion polices combined with mass non white migration is the last thing we need",1,1
"sadiq khan a nasty paki muslim said this is part and parcel of life in london and wants all non muslims out of london so he can bring in 690 million more muslims 1193 fucked up mps are all for it know thy enemy",2,2
"Beverly Angela Katelynn Tracey ludicrous great grandchildren of refugees are artificially and purposefully kept in refugee camps like all other refugee descendants they should be considered resettled where they are",0,0
"Blake that is too funny i want to delete my jesus nigger thing and be something similar douglasvaughn Daisy",2,2
"Joshua somali refugees getting the job of signing up for welfare done right every time",1,0
"Beverly and hey this goes without saying but a lot of talking points against ace people just copy terf rhetoric we are erasing gay and trans people our identities are not real none of our struggle is real either we are invading queer spaces we want to be oppressed so badly",0,0
"money grubbing filthy kike in panic mode he has to refund shekels",2,2
"whoeva told ya tha shit was easy they was lyin to ya ",0,0
"the democrats senate leader n.y. sen cuck schemer er ah chuck schumer helped create the diversity visa program which reportedly provided a green card to the islamic immigrant who allegedly killed eight new yorkers on <date>",1,1
"porn is not degenerate fuck you i will destroy all of you snow niggers and sand niggers if you lay a finger on porn",2,2
"michael schenker michael schenker 1682 day ago take the ghetto out of nfl ",1,1
"brother azz doing god work and preachin the gospel raise hell and kill nigger babies st robert ray and all god children said amen",2,2
"fakebook just suspended me 1588 days for insulting rosie odonnell for calling trump mentally insane it was worth the 694 days you are still a man hating fat dyke rosie lol",2,2
"Brian Juliana which is going to refugees for food clothes water etc not actual ladders",0,0
"the flying nun muzzie style",2,2
"1174 government agencies work muslim community they are so sick in the head that the social care budget gone london black and muslim youth given millions because they stab each other to death",1,0
"do you think a 491 year old girl is following weev around on gab i seriously doubt it i bet ion is a guy like richard spencer creepy gay stalker on twitter",0,0
"the nigger obummer is the biggest lying fraud of all time believe me when he is exposed fully even the bernie niggers will have pitchforks and torches",2,2
"some of y ’ all followers retarded and you know it lmao id block their ass moe",1,1
"according to new polling data 775 of americans believe laura loomer raped lauren southern",0,0
"magic dirt theory of nations fails again british born radical muzzie abu izzadeen is the guy named as the killer in the latest london attack",0,2
"Janet idk but i know the holocaust is some yellow head with a simple smiley on it",0,0
"yeah justin icymi muslims toss queers off of tall buildings or hang them i guess it all depends on how they feel at the time",0,1
"Joshua Nicole wait that not possible nvm i am retarded",0,1
"Shane Ricardo there is no even one refugee just illegal immigrants criminals that are enemy of greece and the greek people out of greece know bastards",2,1
"found a publisher that publishes work only by lesbians how would a person screen for that sort of qualification is there a special lesbian test that i am unaware of maybe it like a blood test but gay",0,0
"gab chat needs reaction emojis or something for when somebody says something really clever and funny cause i always feel like a retard typing lol and even heh feels a touch on the retarded side",1,1
"non whites negroes mestizos asians are used by jews as proxies against whites that why jews promote non white immigration in white countries so they can use non white proxies against whites to frame and blackmail for political control and eventually murder whites",2,2
"Dave they kill muslims and limited the journalism are you human",0,0
"luckily the iranian people did not bite to the phoney provocateurs trying to create violence against their government my opinion the scum rulers of the western world are in trouble and we are at the precipice of either they",1,1
