CAMPAIGN_ID,3b41d4c96bac_HG
CAMPAIGN_TITLE,"TTV-Evaluating Hate Removal: Rate"
EMPLOYER_ID,9d2f4f44

"Original phrase","New phrase","Similarity (1-5)","Hatefulness (1-5)"
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","haredi jews have the same low math scores as ashkenazi, but they are not the exception.",4,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","haredi jews have the same low math scores as ashkenazi, which is the exception.",3,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","haredi jews have the same low math scores as ashkenazi, but they are not the same.",3,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","The haredi jews have the same low math scores as the ashkenazi jews, but they are different.",3,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","There are no exceptions, haredi jews have the same low math scores as ashkenazi, which is the exception.",3,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","The haredi jews have the same low math scores as the ashkenazi jews, but they are not the same.",4,4
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","There are no exceptions, haredi jews have the same low math scores as ashkenazi, but they are not the same.",3,3
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","There are no exceptions, haredi jews have the same low math scores as ashkenazi, but they are not the exception.",3,3
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","The exception is ashkenazi, who make up 1790 of Israel's population.",4,2
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","The haredi jews have the same low math scores as the ashkenazi jews.",3,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","haredi jews have the same low math scores as ashkenazi, but they are not the exception.",3,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","haredi jews have the same low math scores as ashkenazi, which is the exception.",3,5
"haredi none haredi jews have similar low math scores ashkenazi make up 1790 of israel population so nope ashkenazi arent the exception all jews are hybrid mongerels jews are all low i q sand niggers there are no exceptions","haredi jews have the same low math scores as ashkenazi, but they are not the same.",3,5
